"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
29,610,10.17,1.7,José GONZÁLEZ,14 MAY 1995,DOM,2h2,"Stadion Juliska, Praha (CZE)",03 JUN 2024,1148
30,610,10.17,1.7,Reynier MENA,21 NOV 1996,CUB,3h2,"Stadion Juliska, Praha (CZE)",03 JUN 2024,1148
31,610,10.17,0.7,Owen ANSAH,28 NOV 2000,GER,5,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1148
32,610,10.17,0.5,Pablo MATEO,01 FEB 2001,FRA,2sf3,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1148
33,610,10.17,1.7,Cravon GILLESPIE,31 JUL 1996,USA,1h2,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",08 JUN 2024,1148
34,610,10.17,1.2,José GONZÁLEZ,14 MAY 1995,DOM,1f1,"Pista atletismo Fuente de la Niña, Guadalajara (ESP)",12 JUN 2024,1148
35,610,10.17,0.5,Puripol BOONSON,13 JAN 2006,THA,1,"National Athletics Centre, Pathum Thani (THA)",15 JUN 2024,1148
36,610,10.17,1.5,Jerome BLAKE,18 AUG 1995,CAN,5,"Paavo Nurmen Stadion, Turku (FIN)",18 JUN 2024,1148
37,610,10.17,-0.3,Ali Anwar Ali AL BALUSHI,09 FEB 2002,OMA,1h1,"Centro Sportivo Saletti, Nembro (ITA)",19 JUN 2024,1149
38,610,10.17,0.0,Benjamin RICHARDSON,19 DEC 2003,RSA,3,"Stade Omnisport de JAPOMA, Douala (CMR)",22 JUN 2024,1148
39,610,10.17,0.1,Gary Noa Jerrel BIBI,21 AUG 2000,MRI,3sf1,"Stade Omnisport de JAPOMA, Douala (CMR)",22 JUN 2024,1148
40,610,10.17,1.1,Joseph FAHNBULLEH,11 SEP 2001,LBR,1sf3,"Stade Omnisport de JAPOMA, Douala (CMR)",22 JUN 2024,1148
41,610,10.17,1.5,Sam BLASKOWSKI,05 NOV 2002,USA,6sf3,"Hayward Field, Eugene, OR (USA)",23 JUN 2024,1148
42,610,10.17,1.0,Ojie EDOBURUN,02 JUN 1996,GBR,2er1,"Lee Valley Athletics Centre, London (GBR)",23 JUN 2024,1148
43,610,10.17,1.4,Ryan ZEZE,29 JAN 1998,FRA,4,"Stade Josette et Roger Mikulak, Angers (FRA)",28 JUN 2024,1148
44,610,10.17,0.9,Jeff ERIUS,08 MAR 2004,FRA,2h3,"Stade Josette et Roger Mikulak, Angers (FRA)",28 JUN 2024,1148
45,610,10.17,0.5,Yuhi MORI,14 DEC 2003,JPN,1h7,"Denka Big Swan Stadium, Niigata (JPN)",29 JUN 2024,1148
46,610,10.17,0.9,Ján VOLKO,02 NOV 1996,SVK,1,"Štadión SNP, Banská Bystrica (SVK)",29 JUN 2024,1148
47,610,10.17,0.9,Bradley NKOANA,27 JAN 2005,RSA,1f2,"Netestadion, Lier (BEL)",06 JUL 2024,1148
48,610,10.17,1.0,Kayinsola AJAYI,14 SEP 2004,NGR,1f2,"Sportcentrum Wembley, Kortrijk (BEL)",13 JUL 2024,1148
49,610,10.17,0.0,Duan ASEMOTA,29 AUG 1996,CAN,5h4,"Stade de France, Paris (FRA)",03 AUG 2024,1148
50,610,10.17,0.3,Ryuichiro SAKAI,14 MAR 1998,JPN,5h7,"Stade de France, Paris (FRA)",03 AUG 2024,1148
51,610,10.17,0.2,Cejhae GREENE,06 OCT 1995,ANT,4h8,"Stade de France, Paris (FRA)",03 AUG 2024,1148
52,610,10.17,0.7,Benjamin AZAMATI,14 JAN 1998,GHA,9sf1,"Stade de France, Paris (FRA)",04 AUG 2024,1148
53,610,10.17,1.7,Stephen AWUAH BAFFOUR,09 NOV 2003,GBR,3er2,"London Marathon Community Track, London (GBR)",18 AUG 2024,1148
54,610,10.17,0.3,Jeremiah AZU,15 MAY 2001,GBR,8,"Stadio Olimpico, Roma (ITA)",30 AUG 2024,1148
55,610,10.17,1.3,Ronnie BAKER,15 OCT 1993,USA,3,"Stadio Quercia, Rovereto (ITA)",31 AUG 2024,1148
56,610,10.17,1.3,Emil Mader KJÆR,20 DEC 1999,DEN,1f1,"Odense Atletik Stadion, Odense (DEN)",31 AUG 2024,1148
57,610,10.17,0.3,Ojie EDOBURUN,02 JUN 1996,GBR,3er1,"Stratford Community Track, London (GBR)",08 SEP 2024,1148
58,610,10.17,1.0,Stephen AWUAH BAFFOUR,09 NOV 2003,GBR,1f2,"Complesso Universitario Sportivo Sergio Sabbieti, Camerino (ITA)",21 SEP 2024,1148
59,660,10.18,1.9,Jake PENNY,02 MAY 1996,AUS,4f1,"AIS Athletics Track, Canberra (AUS)",27 JAN 2024,1145
60,660,10.18,0.1,Kadrian GOLDSON,08 NOV 1997,JAM,1f1,"GC Foster College, Spanish Town (JAM)",09 MAR 2024,1145
61,660,10.18,2.0,Clinton MUUNGA,08 JUL 2002,ZIM,2f1,"University of South Florida Track & Field Stadium, Tampa, FL (USA)",16 MAR 2024,1145
62,660,10.18,1.3,Cheswill JOHNSON,30 SEP 1997,RSA,1f1,"UJ Stadium, Johannesburg (RSA)",27 MAR 2024,1145
63,660,10.18,0.7,Jamarion STUBBS,05 SEP 2004,USA,2f1,"Percy Beard Track, Gainesville, FL (USA)",30 MAR 2024,1145
64,660,10.18,1.6,Rodrigo DO NASCIMENTO,26 SEP 1994,BRA,3f1,"UMiami Cobb Stadium, Coral Gables, FL (USA)",06 APR 2024,1145
65,660,10.18,1.6,Kadrian GOLDSON,08 NOV 1997,JAM,3f1,"UMiami Cobb Stadium, Coral Gables, FL (USA)",06 APR 2024,1145
66,660,10.18,1.6,Illas GARCIA,04 JAN 1998,USA,3f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1145
67,660,10.18,1.2,John OTUGADE,24 JAN 1995,GBR,3h2,"National Training Center, Clermont, FL (USA)",20 APR 2024,1145
68,660,10.18,1.5,Reynier MENA,21 NOV 1996,CUB,1h1,"Estádio 1o de Maio, Lisboa (POR)",25 APR 2024,1145
69,660,10.18,0.9,Mahamat Goubaye YOUSSOUF,27 JUN 1998,CHA,f1,"Suhaim bin Hamad Stadium, Doha (QAT)",28 APR 2024,1145
70,660,10.18,1.8,Yupun ABEYKOON,31 DEC 1994,SRI,3f1,"Dubai Police Club Stadium, Dubai (UAE)",03 MAY 2024,1145
71,660,10.18,0.7,Arturo Harmodio DELISER ESPINOSA,24 APR 1997,PAN,1h2,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",10 MAY 2024,1145
72,660,10.18,0.7,Erik CARDOSO,03 MAR 2000,BRA,2h2,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",10 MAY 2024,1145
73,660,10.18,1.1,Patrick IZE-IYAMU,,USA,1h2,"Potts Field, Boulder, CO (USA)",11 MAY 2024,1145
74,660,10.18,2.0,Christopher BORZOR,11 APR 1999,HAI,8f1,"National Training Center, Clermont, FL (USA)",11 MAY 2024,1145
75,660,10.18,1.3,Bruno DEDE,07 OCT 1999,JPN,1h1,"Yanmar Stadium Nagai, Osaka (JPN)",12 MAY 2024,1145
76,660,10.18,1.8,Lorenzo PATTA,23 MAY 2000,ITA,2h1,"Centro Sportivo Fontanassa, Savona (ITA)",15 MAY 2024,1145
77,660,10.18,-1.4,Reynaldo R. ESPINOSA,01 FEB 2003,CUB,1f1,"Estadio Panamericano, La Habana (CUB)",17 MAY 2024,1153
78,660,10.18,1.0,Ryo WADA,18 MAY 2000,JPN,3h2,"National Stadium, Tokyo (JPN)",19 MAY 2024,1145
79,660,10.18,2.0,Ade ADEWALE,27 AUG 1993,GBR,3er11,"Lee Valley Athletics Centre, London (GBR)",19 MAY 2024,1145
80,660,10.18,0.9,Mustafa Kemal AY,13 OCT 1997,TUR,2,"Atatürk Stadyumu, Izmir (TUR)",25 MAY 2024,1145
81,660,10.18,0.0,Ricardo SÁNCHEZ,10 AUG 1999,ESP,3f1,"Helmántico, Salamanca (ESP)",01 JUN 2024,1145
82,660,10.18,0.9,Kadrian GOLDSON,08 NOV 1997,JAM,7,"National Stadium, Kingston (JAM)",01 JUN 2024,1145
83,660,10.18,-1.0,Kyree KING,09 JUL 1994,USA,2,"Olympiastadion, Stockholm (SWE)",02 JUN 2024,1151
84,660,10.18,0.2,Pablo MATEO,01 FEB 2001,FRA,1h1,"Stadio Olimpico, Roma (ITA)",07 JUN 2024,1145
85,660,10.18,0.5,Gary Noa Jerrel BIBI,21 AUG 2000,MRI,1h1,"Complexe athlétisme Europe, Colmar (FRA)",07 JUN 2024,1145
86,660,10.18,0.7,Guillem CRESPI,26 DEC 2002,ESP,6,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1145
87,660,10.18,0.3,Owen ANSAH,28 NOV 2000,GER,2sf2,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1145
88,660,10.18,0.3,Kayinsola AJAYI,14 SEP 2004,NGR,1sf2,"Samuel Ogbemudia Stadium, Benin City (NGR)",16 JUN 2024,1145
89,660,10.18,0.3,Benjamin AZAMATI,14 JAN 1998,GHA,1h2,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",22 JUN 2024,1145
90,660,10.18,0.0,Emmanuel ESEME,17 AUG 1993,CMR,3sf2,"Stade Omnisport de JAPOMA, Douala (CMR)",22 JUN 2024,1145
91,660,10.18,0.0,Ojie EDOBURUN,02 JUN 1996,GBR,2f21,"Lee Valley Athletics Centre, London (GBR)",23 JUN 2024,1145
92,660,10.18,1.3,Neiker ABELLO,30 MAR 2000,COL,1h3,"Pista atletismo Fuente de la Niña, Guadalajara (ESP)",23 JUN 2024,1145
93,660,10.18,1.0,Elvis AFRIFA,30 NOV 1997,NED,1,"FBK Stadium, Hengelo (NED)",28 JUN 2024,1145
94,660,10.18,0.1,Ryo WADA,18 MAY 2000,JPN,1h1,"Denka Big Swan Stadium, Niigata (JPN)",29 JUN 2024,1145
95,660,10.18,-0.4,Ryuichiro SAKAI,14 MAR 1998,JPN,1h3,"Denka Big Swan Stadium, Niigata (JPN)",29 JUN 2024,1147
96,660,10.18,0.1,Bruno DEDE,07 OCT 1999,JPN,1sf3,"Denka Big Swan Stadium, Niigata (JPN)",29 JUN 2024,1145
97,660,10.18,-0.8,Louie HINCHLIFFE,18 JUL 2002,GBR,1,"Manchester Regional Arena, Manchester (GBR)",29 JUN 2024,1149
98,660,10.18,-0.6,Ronnie BAKER,15 OCT 1993,USA,5,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2024,1148
99,660,10.18,-0.7,Eloy BENITEZ,07 MAY 2003,PUR,5,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2024,1149
0,660,10.18,-0.7,Abel JORDAN,18 SEP 2003,ESP,1,"Pistas Purificación Santamarta, Burgos (ESP)",13 JUL 2024,1149
1,660,10.18,-0.7,Seye OGUNLEWE,30 AUG 1991,NGR,3h1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1149
2,660,10.18,0.7,Jeff ERIUS,08 MAR 2004,FRA,1h4,"Stadium Municipal, Albi (FRA)",19 JUL 2024,1145
3,660,10.18,0.6,Lucas ANSAH-PEPRAH,16 JAN 2000,GER,1f3,"Mommsenstadion, Berlin (GER)",26 JUL 2024,1145
4,660,10.18,0.6,Felipe BARDI,08 OCT 1998,BRA,4h1,"Stade de France, Paris (FRA)",03 AUG 2024,1145
5,660,10.18,-0.3,Hassan TAFTIAN,04 MAY 1993,IRI,5h5,"Stade de France, Paris (FRA)",03 AUG 2024,1146
6,660,10.18,0.0,Emmanuel MATADI,15 APR 1991,LBR,8sf2,"Stade de France, Paris (FRA)",04 AUG 2024,1145
7,660,10.18,1.1,Hygor Gabriel BEZERA,08 OCT 2002,BRA,1,"CNDA, Bragança Paulista (BRA)",16 AUG 2024,1145
8,660,10.18,1.9,Rohan WATSON,29 APR 2002,JAM,7,"Stadion Śląski, Chorzów (POL)",25 AUG 2024,1145
9,660,10.18,1.8,JT SMITH,12 JAN 1998,USA,1h1,"Ratinan Stadion, Tampere (FIN)",25 AUG 2024,1145
10,660,10.18,0.7,JT SMITH,12 JAN 1998,USA,5,"Heinz-Steyer-Stadion, Dresden (GER)",30 AUG 2024,1145
11,660,10.18,1.1,Kadrian GOLDSON,08 NOV 1997,JAM,2h2,"Heinz-Steyer-Stadion, Dresden (GER)",30 AUG 2024,1145
12,660,10.18,-0.2,Shoto UNO,17 MAY 2001,JPN,1h4,"Prefectural Stadium, Fukui (JPN)",30 AUG 2024,1146
13,660,10.18,0.0,Aaron BROWN,27 MAY 1992,CAN,6,"Olympiastadion, Berlin (GER)",01 SEP 2024,1145
14,660,10.18,0.3,Naoki INOUE,16 SEP 2003,JPN,1sf2,"Todoroki Stadium, Kawasaki (JPN)",20 SEP 2024,1145
15,716,10.19,0.6,Rikkoi BRATHWAITE,13 FEB 1999,IVB,1f4,"Pista Basilio Rodriguez, Carolina (PUR)",16 MAR 2024,1142
16,716,10.19,-0.1,Usheoritse ITSEKIRI,31 JAN 1998,NGR,2h1,"University of Ghana Sports Stadium, Accra (GHA)",18 MAR 2024,1142
17,716,10.19,1.8,Paulo André CAMILO,20 AUG 1998,BRA,3f1,"Percy Beard Track, Gainesville, FL (USA)",30 MAR 2024,1142
18,716,10.19,-0.3,Jamal MILLER,19 JUL 2000,JAM,1f3,"Percy Beard Track, Gainesville, FL (USA)",30 MAR 2024,1143
19,716,10.19,1.5,Da'marcus FLEMING,21 DEC 2001,USA,2f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",30 MAR 2024,1142
20,716,10.19,1.6,Ryo WADA,18 MAY 2000,JPN,1h1,"Athletic Park, Ageo (JPN)",07 APR 2024,1142
21,716,10.19,0.8,Andre EWERS,07 JUN 1995,JAM,2f3,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1142
22,716,10.19,1.8,Romell GLAVE,11 NOV 1999,GBR,1f1,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",20 APR 2024,1142
23,716,10.19,-0.4,Emanuel ARCHIBALD,09 SEP 1994,GUY,2f1,"Jamaica College Ashenheim Stadium, Kingston (JAM)",20 APR 2024,1144
24,716,10.19,0.0,Max THOMAS,24 FEB 2004,USA,1f1,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1142
25,716,10.19,1.1,Zhiqiang WU,10 APR 1994,CHN,1f2,"National Training Center, Clermont, FL (USA)",20 APR 2024,1142
26,716,10.19,1.7,Jereem RICHARDS,13 JAN 1994,TTO,1h6,"National Training Center, Clermont, FL (USA)",20 APR 2024,1142
27,716,10.19,0.4,Keli ZENG,28 SEP 2006,CHN,1,Dubai (UAE),25 APR 2024,1142
28,716,10.19,-1.2,Jelani WATKINS,,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",05 MAY 2024,1149
29,716,10.19,-1.5,Da'marcus FLEMING,21 DEC 2001,USA,2h2,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1151
30,716,10.19,0.6,Clinton MUUNGA,08 JUL 2002,ZIM,4h3,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1142
31,716,10.19,0.1,ZaChaeus BEARD,30 SEP 2000,USA,2,"University of the Incarnate Word, San Antonio, TX (USA)",11 MAY 2024,1142
32,716,10.19,1.2,Abel JORDAN,18 SEP 2003,ESP,1,"Miller& Capriotti Athletics Complex, San Luis Obispo, CA (USA)",11 MAY 2024,1142
33,716,10.19,0.3,Romell GLAVE,11 NOV 1999,GBR,3,"Stadion Eggenberg, Graz (AUT)",12 MAY 2024,1142
34,716,10.19,1.3,Nicholas WALSH,27 JUL 1997,GBR,1h2,"Stadion Eggenberg, Graz (AUT)",12 MAY 2024,1142
35,716,10.19,0.5,Tyson TIPPETT,11 FEB 2003,USA,7,"Potts Field, Boulder, CO (USA)",12 MAY 2024,1142
36,716,10.19,2.0,Antonio LAIDLER,08 AUG 2000,USA,2,"University of Michigan Outdoor Track Stadium, Ann Arbor, MI (USA)",12 MAY 2024,1142
37,716,10.19,1.4,Jenns Reynold FERNÁNDEZ,04 JAN 2001,CUB,2,"Centro Sportivo Fontanassa, Savona (ITA)",15 MAY 2024,1142
38,716,10.19,1.0,Seye OGUNLEWE,30 AUG 1991,NGR,1f1,"Enwag-Stadion, Wetzlar (GER)",18 MAY 2024,1142
39,716,10.19,0.9,Ebrahima CAMARA,18 SEP 1996,GAM,2,"Stade L. Achille, Fort-de-France (FRA)",18 MAY 2024,1142
40,716,10.19,0.6,Rikkoi BRATHWAITE,13 FEB 1999,IVB,1h2,"Stade L. Achille, Fort-de-France (FRA)",18 MAY 2024,1142
41,716,10.19,-0.2,Sandrey DAVISON,25 JAN 2003,JAM,1f1,"National Stadium, Kingston (JAM)",18 MAY 2024,1143
42,716,10.19,-0.8,Andre DE GRASSE,10 NOV 1994,CAN,2,"Le Grand Stade, Marrakech (MAR)",19 MAY 2024,1146
43,716,10.19,0.7,Dominique ALEXANDER,13 SEP 2001,USA,6sf1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1142
44,716,10.19,1.4,Myles THOMAS,2004,USA,6sf2,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1142
45,716,10.19,0.7,Sam BLASKOWSKI,05 NOV 2002,USA,1h2,"Doug Shaw Memorial Stadium, Myrtle Beach, SC (USA)",24 MAY 2024,1142
46,716,10.19,1.2,Rikkoi BRATHWAITE,13 FEB 1999,IVB,6,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1142
47,716,10.19,0.7,Jhonny RENTERIA JIMÉNEZ,26 MAR 1997,COL,2f1,"Estadio de Atletismo - Unidad Deportiva el Salitre, Bogotá (COL)",25 MAY 2024,1142
48,716,10.19,0.0,Lamont Marcell JACOBS,26 SEP 1994,ITA,3,"Mestský Stadion, Ostrava (CZE)",28 MAY 2024,1142
49,716,10.19,0.0,Jerome BLAKE,18 AUG 1995,CAN,3,"Mestský Stadion, Ostrava (CZE)",28 MAY 2024,1142
50,716,10.19,-0.9,Jelani WALKER,10 JUN 1998,JAM,3,"Edwin Moses Track, Atlanta, GA (USA)",31 MAY 2024,1147
51,716,10.19,-1.0,Chituru ALI,06 APR 1999,ITA,3,"Olympiastadion, Stockholm (SWE)",02 JUN 2024,1148
52,716,10.19,1.7,John OTUGADE,24 JAN 1995,GBR,3er1,"Lee Valley Athletics Centre, London (GBR)",02 JUN 2024,1142
53,716,10.19,1.7,Andrew ROBERTSON,17 DEC 1990,GBR,4er1,"Lee Valley Athletics Centre, London (GBR)",02 JUN 2024,1142
54,716,10.19,1.7,Emmanuel MATADI,15 APR 1991,LBR,6,"Stadion Juliska, Praha (CZE)",03 JUN 2024,1142
55,716,10.19,2.0,Malachi MURRAY,18 MAR 2000,CAN,2h2,"Alumni Stadium, Guelph (CAN)",04 JUN 2024,1142
56,716,10.19,0.7,Simon HANSEN,30 JUN 1998,DEN,7,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1142
57,716,10.19,0.5,Guillem CRESPI,26 DEC 2002,ESP,3sf3,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1142
58,716,10.19,0.0,Cesar ALMIRON,06 AUG 2001,PAR,3,"Gobierno Autónomo Municipal de Cochabamba, Cochabamba (BOL)",08 JUN 2024,1142
59,716,10.19,1.7,Andre EDWARDS,20 SEP 1999,JAM,2h2,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",08 JUN 2024,1142
60,716,10.19,1.4,Yuhi MORI,14 DEC 2003,JPN,2f1,"Lemon Gas Stadium, Hiratsuka (JPN)",15 JUN 2024,1142
61,716,10.19,1.2,Taymir BURNET,01 OCT 1992,NED,5f1,"Centre sportif Bout-du-Monde, Genève (SUI)",22 JUN 2024,1142
62,716,10.19,1.3,Joseph ODURO MANU,26 JUL 1996,GHA,1f1,"Franklin Field, Philadelphia, PA (USA)",22 JUN 2024,1142
63,716,10.19,0.1,Ameer WEBB,19 MAR 1991,USA,3h4,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1142
64,716,10.19,0.1,Elijah HALL,22 AUG 1994,USA,4h4,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1142
65,716,10.19,0.1,Coby HILTON,08 APR 1998,USA,5h4,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1142
66,716,10.19,-0.1,Taylor BANKS,10 OCT 2000,USA,3h5,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1142
67,716,10.19,-0.7,Erik CARDOSO,03 MAR 2000,BRA,3,"Centro de Treinamento Paralímpico Brasileiro, São Paulo (BRA)",27 JUN 2024,1146
68,716,10.19,1.4,Méba Mickaël ZEZE,19 MAY 1994,FRA,5,"Stade Josette et Roger Mikulak, Angers (FRA)",28 JUN 2024,1142
69,716,10.19,-0.5,Abel JORDAN,18 SEP 2003,ESP,1,"Estadi Olímpic Camilo Cano, La Nucia (ESP)",28 JUN 2024,1145
70,716,10.19,0.4,Jazeel MURPHY,27 FEB 1994,JAM,5sf2,"National Stadium, Kingston (JAM)",28 JUN 2024,1142
71,716,10.19,-0.6,Gaofei SUI,19 APR 2001,CHN,1h1,"Kuishan Sports Center, Rizhao (CHN)",28 JUN 2024,1145
72,716,10.19,1.3,Ryota SUZUKI,25 JUN 1999,JPN,1h4,"Denka Big Swan Stadium, Niigata (JPN)",29 JUN 2024,1142
73,716,10.19,1.7,Ojie EDOBURUN,02 JUN 1996,GBR,1f1,"Stratford Community Track, London (GBR)",02 JUL 2024,1142
74,716,10.19,1.3,Jerome BLAKE,18 AUG 1995,CAN,1,"Stade Charléty, Paris (FRA)",07 JUL 2024,1142
75,716,10.19,-2.0,Pjai AUSTIN,19 SEP 2000,USA,2h1,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2024,1154
76,716,10.19,0.9,Roberto RIGALI,07 JAN 1995,ITA,5f2,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1142
77,716,10.19,0.8,Wanya MCCOY,29 MAR 2003,BAH,3h1,"Percy Beard Track, Gainesville, FL (USA)",19 JUL 2024,1142
78,716,10.19,1.1,Benjamin AZAMATI,14 JAN 1998,GHA,6h2,"Percy Beard Track, Gainesville, FL (USA)",19 JUL 2024,1142
79,716,10.19,0.6,Akihiro HIGASHIDA,13 DEC 1995,JPN,5h1,"Stade de France, Paris (FRA)",03 AUG 2024,1142
80,716,10.19,0.3,Gary Noa Jerrel BIBI,21 AUG 2000,MRI,6h7,"Stade de France, Paris (FRA)",03 AUG 2024,1142
81,716,10.19,0.7,Simon HANSEN,30 JUN 1998,DEN,3f1,"Pramtalstadion, Andorf (AUT)",17 AUG 2024,1142
82,716,10.19,-0.4,Shoto UNO,17 MAY 2001,JPN,1f1,"Athletic Park Stadium, Sano (JPN)",17 AUG 2024,1144
83,716,10.19,-0.9,Bayanda WALAZA,09 FEB 2006,RSA,1,"Estadio Atlético de la VIDENA, Lima (PER)",28 AUG 2024,1147
84,716,10.19,0.7,Gift LEOTLELA,12 MAY 1998,RSA,6,"Heinz-Steyer-Stadion, Dresden (GER)",30 AUG 2024,1142
85,716,10.19,1.3,Shaun MASWANGANYI,01 FEB 2001,RSA,4,"Stadio Quercia, Rovereto (ITA)",31 AUG 2024,1142
86,716,10.19,1.4,Emil Mader KJÆR,20 DEC 1999,DEN,1,"Østerbro Stadium, Copenhagen (DEN)",03 SEP 2024,1142
87,716,10.19,-0.4,Shoma YAMAMOTO,20 JUN 2002,JPN,3,"Todoroki Stadium, Kawasaki (JPN)",20 SEP 2024,1144
88,716,10.19,0.8,Carlos FLOREZ ANGULO,26 MAY 2003,COL,1,"Estadio de Atletismo La Flora, Bucaramanga (COL)",27 SEP 2024,1142
89,790,10.2,-0.1,Okon Israel SUNDAY,11 NOV 2006,NGR,1,"Stephen Keshi Stadium, Asaba (NGR)",18 FEB 2024,1138
90,790,10.2,0.4,Neo MODIBE,07 SEP 2005,RSA,2,"Pilditch Stadium, Pretoria (RSA)",21 MAR 2024,1138
91,790,10.2,1.6,ZaChaeus BEARD,30 SEP 2000,USA,1f1,"Bobcat Track and Field Complex, San Marcos, TX (USA)",30 MAR 2024,1138
92,790,10.2,-0.3,Enoch ADEGOKE,08 MAR 2000,NGR,1,"Lekan Salami Stadium, Ibadan (NGR)",06 APR 2024,1139
93,790,10.2,1.4,Cheickna TRAORE,21 OCT 2000,CIV,1f2,"UMiami Cobb Stadium, Coral Gables, FL (USA)",06 APR 2024,1138
94,790,10.2,-1.2,Ryota SUZUKI,25 JUN 1999,JPN,1h2,"Hamayama Park Athletic Field, Izumo (JPN)",13 APR 2024,1145
95,790,10.2,-0.6,Ackeem BLAKE,21 JAN 2002,JAM,3,"Egret Stadium, Xiamen (CHN)",20 APR 2024,1141
96,790,10.2,1.6,Filippo TORTU,15 JUN 1998,ITA,6f1,"National Training Center, Clermont, FL (USA)",20 APR 2024,1138
97,790,10.2,1.4,Nethaneel MITCHELL-BLAKE,02 APR 1994,GBR,2h3,"National Training Center, Clermont, FL (USA)",20 APR 2024,1138
98,790,10.2,1.4,Zhiqiang WU,10 APR 1994,CHN,3h3,"National Training Center, Clermont, FL (USA)",20 APR 2024,1138
99,790,10.2,0.8,Patrick IZE-IYAMU,,USA,1f7,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",27 APR 2024,1138
0,790,10.2,1.0,Devin AUGUSTINE,02 DEC 2003,TTO,1f8,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",27 APR 2024,1138
1,790,10.2,1.0,Kalen WALKER,13 OCT 2001,USA,1f8,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",27 APR 2024,1138
2,790,10.2,1.1,Seiya KUSANO,13 JAN 1988,JPN,1f4,"Athletic Park Stadium, Sano (JPN)",27 APR 2024,1138
3,790,10.2,0.9,Ryiem FORDE,23 MAY 2001,JAM,6f1,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",27 APR 2024,1138
4,790,10.2,1.2,Jazeel MURPHY,27 FEB 1994,JAM,1f15,"National Stadium, Kingston (JAM)",04 MAY 2024,1138
5,790,10.2,0.9,Blessing Akwasi AFRIFAH,26 OCT 2003,ISR,1,"Givat Ram Stadium, Jerusalem (ISR)",09 MAY 2024,1138
6,790,10.2,1.6,Blessing Akwasi AFRIFAH,26 OCT 2003,ISR,1h1,"Givat Ram Stadium, Jerusalem (ISR)",09 MAY 2024,1138
7,790,10.2,-1.0,Justin RAINES,,USA,1h1,"Hal Wing T&F, Orem, UT (USA)",10 MAY 2024,1144
8,790,10.2,1.4,Max THOMAS,24 FEB 2004,USA,1h3,"Potts Field, Boulder, CO (USA)",11 MAY 2024,1138
9,790,10.2,1.2,Chase MARS,18 MAY 2003,USA,2,"Miller& Capriotti Athletics Complex, San Luis Obispo, CA (USA)",11 MAY 2024,1138
10,790,10.2,0.8,Ronnie BAKER,15 OCT 1993,USA,5f1,"National Stadium, Kingston (JAM)",11 MAY 2024,1138
11,790,10.2,0.2,Ryuichiro SAKAI,14 MAR 1998,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",12 MAY 2024,1138
12,790,10.2,1.3,Damian WARNER,04 NOV 1989,CAN,1ce4,"Mösle-Stadium, Götzis (AUT)",18 MAY 2024,1138
13,790,10.2,1.0,Robin GANTER,03 JAN 2001,GER,2f1,"Enwag-Stadion, Wetzlar (GER)",18 MAY 2024,1138
14,790,10.2,1.7,Robin GANTER,03 JAN 2001,GER,2h1,"Enwag-Stadion, Wetzlar (GER)",18 MAY 2024,1138
